microtome	V;PRS;3;SG
microtome	V;V.PTCP;PRS
microtome	V;PST
microtome	V;V.PTCP;PST
eat	V;PRS;3;SG
eat	V;V.PTCP;PRS
eat	V;PST
eat	V;V.PTCP;PST
rectangularize	V;PRS;3;SG
rectangularize	V;V.PTCP;PRS
rectangularize	V;PST
rectangularize	V;V.PTCP;PST
incase	V;PRS;3;SG
incase	V;V.PTCP;PRS
incase	V;PST
incase	V;V.PTCP;PST
overmarch	V;PRS;3;SG
overmarch	V;V.PTCP;PRS
overmarch	V;PST
overmarch	V;V.PTCP;PST
allergize	V;PRS;3;SG
allergize	V;V.PTCP;PRS
allergize	V;PST
allergize	V;V.PTCP;PST
smake	V;PRS;3;SG
smake	V;V.PTCP;PRS
smake	V;PST
smake	V;V.PTCP;PST
pungle	V;PRS;3;SG
pungle	V;V.PTCP;PRS
pungle	V;PST
pungle	V;V.PTCP;PST
mercify	V;PRS;3;SG
mercify	V;V.PTCP;PRS
mercify	V;PST
mercify	V;V.PTCP;PST
caveat	V;PRS;3;SG
caveat	V;V.PTCP;PRS
caveat	V;PST
caveat	V;V.PTCP;PST
stonewall	V;PRS;3;SG
stonewall	V;V.PTCP;PRS
stonewall	V;PST
stonewall	V;V.PTCP;PST
recane	V;PRS;3;SG
recane	V;V.PTCP;PRS
recane	V;PST
recane	V;V.PTCP;PST
unsleep	V;PRS;3;SG
unsleep	V;V.PTCP;PRS
unsleep	V;PST
unsleep	V;V.PTCP;PST
upswell	V;PRS;3;SG
upswell	V;V.PTCP;PRS
upswell	V;PST
upswell	V;V.PTCP;PST
undumpish	V;PRS;3;SG
undumpish	V;V.PTCP;PRS
undumpish	V;PST
undumpish	V;V.PTCP;PST
trailer	V;PRS;3;SG
trailer	V;V.PTCP;PRS
trailer	V;PST
trailer	V;V.PTCP;PST
overnim	V;PRS;3;SG
overnim	V;V.PTCP;PRS
overnim	V;PST
overnim	V;V.PTCP;PST
aromatize	V;PRS;3;SG
aromatize	V;V.PTCP;PRS
aromatize	V;PST
aromatize	V;V.PTCP;PST
effodicate	V;PRS;3;SG
effodicate	V;V.PTCP;PRS
